system:index,glrip_id,Hylak_id,LANDSAT_SCENE_ID,doy,RFSnowIce,FmaskSnowIce,cloud
000000000000000000c7_1_1_LT05_014030_19880308,KMS2,110836,LT50140301988068XXX03,67,0.9985026504773028,0.9980575413472654,0.061061881340701195
000000000000000000c7_1_1_LT05_014030_19880527,KMS2,110836,LT50140301988148PAC04,147,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19880612,KMS2,110836,LT50140301988164PAC06,163,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19880628,KMS2,110836,LT50140301988180XXX03,179,0.0026551713366444888,0.0,0.9456866407765014
000000000000000000c7_1_1_LT05_014030_19880730,KMS2,110836,LT50140301988212PAC08,211,0.0,0.0,1.4421127460710926E-4
000000000000000000c7_1_1_LT05_014030_19880916,KMS2,110836,LT50140301988260PAC05,259,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19881205,KMS2,110836,LT50140301988340XXX02,339,0.19079041711455694,0.15054050860465837,0.014071061660782298
000000000000000000c7_1_1_LT05_014030_19890122,KMS2,110836,LT50140301989022XXX02,21,0.9892358805551242,0.9849334115065297,0.03927466818682321
000000000000000000c7_1_1_LT05_014030_19890327,KMS2,110836,LT50140301989086XXX02,85,0.9837792167783539,0.9876880046118514,0.2583559122946619
000000000000000000c7_1_1_LT05_014030_19890428,KMS2,110836,LT50140301989118AAA02,117,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19890818,KMS2,110836,LT50140301989230XXX02,229,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19890903,KMS2,110836,LT50140301989246XXX02,245,0.0,0.0,0.37492782367089583
000000000000000000c7_1_1_LT05_014030_19891005,KMS2,110836,LT50140301989278XXX01,277,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19891122,KMS2,110836,LT50140301989326XXX02,325,0.022945239571219807,0.013455377626143126,1.396869993253176E-4
000000000000000000c7_1_1_LT05_014030_19891224,KMS2,110836,LT50140301989358XXX02,357,0.9960925352840636,0.9927891334449959,0.2088959693797049
000000000000000000c7_1_1_LT05_014030_19900501,KMS2,110836,LT50140301990121PAC03,120,0.0,0.0,0.15442426052134364
000000000000000000c7_1_1_LT05_014030_19910317,KMS2,110836,LT50140301991076XXX03,75,0.9623028670922288,0.9672291580764546,0.008364253927212338
000000000000000000c7_1_1_LT05_014030_19910504,KMS2,110836,LT50140301991124XXX03,123,,,1.0
000000000000000000c7_1_1_LT05_014030_19910520,KMS2,110836,LT50140301991140XXX03,139,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19910621,KMS2,110836,LT50140301991172XXX03,171,0.0,0.09160566405214682,0.33853851204503493
000000000000000000c7_1_1_LT05_014030_19910909,KMS2,110836,LT50140301991252XXX02,251,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19911230,KMS2,110836,LT50140301991364XXX02,363,0.9911680491155329,0.9641179727401107,0.0
000000000000000000c7_1_1_LT05_014030_19920420,KMS2,110836,LT50140301992111XXX02,110,1.0,1.0,0.0
000000000000000000c7_1_1_LT05_014030_19920522,KMS2,110836,LT50140301992143XXX02,142,0.0,0.0031330063827345158,0.4185819903304928
000000000000000000c7_1_1_LT05_014030_19920623,KMS2,110836,LT50140301992175XXX02,174,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19920725,KMS2,110836,LT50140301992207XXX02,206,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19930202,KMS2,110836,LT50140301993033XXX02,32,1.0,1.0,9.365249833308743E-4
000000000000000000c7_1_1_LT05_014030_19930509,KMS2,110836,LT50140301993129XXX02,128,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19930829,KMS2,110836,LT50140301993241XXX02,240,0.0,0.0,0.01375832113192845
000000000000000000c7_1_1_LT05_014030_19931016,KMS2,110836,LT50140301993289XXX02,288,2.2621376408958314E-6,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19940120,KMS2,110836,LT50140301994020XXX01,19,1.0,1.0,0.7516619642480461
000000000000000000c7_1_1_LT05_014030_19940613,KMS2,110836,LT50140301994164XXX02,163,0.0051492791989257705,0.0,0.3653046901465248
000000000000000000c7_1_1_LT05_014030_19941003,KMS2,110836,LT50140301994276XXX02,275,0.0,0.0,0.05099536883871474
000000000000000000c7_1_1_LT05_014030_19941222,KMS2,110836,LT50140301994356XXX02,355,0.29526176966012907,0.184451371044723,0.16938038353412646
000000000000000000c7_1_1_LT05_014030_19950208,KMS2,110836,LT50140301995039XXX01,38,0.9962777444867008,0.9962243469180702,0.23744697407986143
000000000000000000c7_1_1_LT05_014030_19950328,KMS2,110836,LT50140301995087XXX01,86,0.5387116735144537,0.011457786566272703,1.5325982517069256E-4
000000000000000000c7_1_1_LT05_014030_19950531,KMS2,110836,LT50140301995151XXX02,150,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19950616,KMS2,110836,LT50140301995167XXX01,166,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19950819,KMS2,110836,LT50140301995231XXX03,230,0.0,0.0,0.8386304113866965
000000000000000000c7_1_1_LT05_014030_19960227,KMS2,110836,LT50140301996058XXX01,57,0.9756372618608224,0.976711053064934,0.0040656268751000325
000000000000000000c7_1_1_LT05_014030_19960330,KMS2,110836,LT50140301996090PAC03,89,0.9139356359210971,0.9108994123951047,0.0036821945449681897
000000000000000000c7_1_1_LT05_014030_19960415,KMS2,110836,LT50140301996106XXX02,105,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19960501,KMS2,110836,LT50140301996122XXX02,121,0.0,3.0270134239142397E-4,0.04717122515678033
000000000000000000c7_1_1_LT05_014030_19960602,KMS2,110836,LT50140301996154PAC03,153,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19960805,KMS2,110836,LT50140301996218PAC03,217,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19970213,KMS2,110836,LT50140301997044XXX01,43,0.9948864378627554,0.9952308483185817,0.0
000000000000000000c7_1_1_LT05_014030_19970723,KMS2,110836,LT50140301997204XXX02,203,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19971011,KMS2,110836,LT50140301997284PAC03,283,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19980421,KMS2,110836,LT50140301998111AAA02,110,0.0,0.0,0.46917130546266683
000000000000000000c7_1_1_LT05_014030_19980523,KMS2,110836,LT50140301998143AAA02,142,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19980726,KMS2,110836,LT50140301998207PAC04,206,2.14363173247476E-4,0.0,0.32725723162988707
000000000000000000c7_1_1_LT05_014030_19980827,KMS2,110836,LT50140301998239XXX02,238,0.0,0.0,0.007025633978212229
000000000000000000c7_1_1_LT05_014030_19990307,KMS2,110836,LT50140301999066XXX01,65,1.0,1.0,0.04595532617479885
000000000000000000c7_1_1_LT05_014030_19990424,KMS2,110836,LT50140301999114XXX02,113,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19990611,KMS2,110836,LT50140301999162AAA02,161,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19990627,KMS2,110836,LT50140301999178AAA02,177,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_19991001,KMS2,110836,LT50140301999274XXX01,273,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20000206,KMS2,110836,LT50140302000037XXX02,36,0.9936643506455589,0.9949305732364889,0.0026727156227184246
000000000000000000c7_1_1_LT05_014030_20010224,KMS2,110836,LT50140302001055AAA03,54,0.9984357318213205,0.9996578516818145,0.0
000000000000000000c7_1_1_LT05_014030_20010702,KMS2,110836,LT50140302001183LGS01,182,0.0,0.0,0.09664983070727444
000000000000000000c7_1_1_LT05_014030_20010718,KMS2,110836,LT50140302001199LGS01,198,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20010819,KMS2,110836,LT50140302001231XXX01,230,,,1.0
000000000000000000c7_1_1_LT05_014030_20011123,KMS2,110836,LT50140302001327LGS01,326,0.003892280891371265,0.00295378336012997,0.15757145951423993
000000000000000000c7_1_1_LT05_014030_20020619,KMS2,110836,LT50140302002170LGS01,169,1.6210082671421635E-4,0.0,0.11036064694874412
000000000000000000c7_1_1_LT05_014030_20020721,KMS2,110836,LT50140302002202LGS01,201,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20020907,KMS2,110836,LT50140302002250LGS01,249,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20021025,KMS2,110836,LT50140302002298LGS01,297,0.0,1.4421127460710926E-4,0.0
000000000000000000c7_1_1_LT05_014030_20030214,KMS2,110836,LT50140302003045LGS01,44,0.999769795701159,1.0,0.24334776011613843
000000000000000000c7_1_1_LT05_014030_20030910,KMS2,110836,LT50140302003253GNC02,252,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20040116,KMS2,110836,LT50140302004016GNC02,15,1.0,1.0,0.31292715520922243
000000000000000000c7_1_1_LT05_014030_20040507,KMS2,110836,LT50140302004128GNC02,127,0.0,0.0,0.16638192009111896
000000000000000000c7_1_1_LT05_014030_20040608,KMS2,110836,LT50140302004160GNC03,159,0.011322760535757655,0.0,0.7531634581071912
000000000000000000c7_1_1_LT05_014030_20040624,KMS2,110836,LT50140302004176GNC02,175,1.4421127460710926E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20040912,KMS2,110836,LT50140302004256GNC01,255,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20041115,KMS2,110836,LT50140302004320GNC01,319,0.0,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20050118,KMS2,110836,LT50140302005018GNC01,17,0.9861628218747569,0.9796645182894897,2.2225502321801543E-4
000000000000000000c7_1_1_LT05_014030_20050408,KMS2,110836,LT50140302005098GNC01,97,0.7075238497677068,0.01400398544034133,0.0015908482959599935
000000000000000000c7_1_1_LT05_014030_20050510,KMS2,110836,LT50140302005130GNC01,129,0.0,0.0,1.4421127460710926E-4
000000000000000000c7_1_1_LT05_014030_20050627,KMS2,110836,LT50140302005178GNC01,177,2.884225492142185E-4,0.0,0.0
000000000000000000c7_1_1_LT05_014030_20050729,KMS2,110836,LT50140302005210GNC01,209,0.0,0.0,0.15326265284274365
000000000000000000c7_1_1_LT05_014030_20051001,KMS2,110836,LT50140302005274GNC01,273,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_19990923,KMS2,110836,LE70140301999266EDC01,265,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20000129,KMS2,110836,LE70140302000029EDC00,28,0.9915018799550124,0.991768271503511,0.0149538608751419
000000000000000000c7_1_2_LE07_014030_20000504,KMS2,110836,LE70140302000125EDC00,124,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20000925,KMS2,110836,LE70140302000269EDC00,268,0.0,0.0,0.038701216294856115
000000000000000000c7_1_2_LE07_014030_20010405,KMS2,110836,LE70140302001095EDC00,94,0.9996176987386887,0.9994525626909033,0.0
000000000000000000c7_1_2_LE07_014030_20010507,KMS2,110836,LE70140302001127EDC00,126,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20010608,KMS2,110836,LE70140302001159EDC00,158,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20010912,KMS2,110836,LE70140302001255EDC00,254,0.0,0.0,0.027255930900743658
000000000000000000c7_1_2_LE07_014030_20011030,KMS2,110836,LE70140302001303EDC00,302,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20020424,KMS2,110836,LE70140302002114EDC00,113,0.0,0.0,0.03185429119027465
000000000000000000c7_1_2_LE07_014030_20020510,KMS2,110836,LE70140302002130EDC00,129,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20020713,KMS2,110836,LE70140302002194EDC00,193,0.0,0.0,0.5465041773199221
000000000000000000c7_1_2_LE07_014030_20021001,KMS2,110836,LE70140302002274EDC00,273,0.0,0.0,0.0
000000000000000000c7_1_2_LE07_014030_20021204,KMS2,110836,LE70140302002338EDC00,337,0.1540849398752092,0.13002427839223105,0.0
000000000000000000c7_1_2_LE07_014030_20030121,KMS2,110836,LE70140302003021EDC00,20,0.9881848551016016,0.9907506847207879,0.0
000000000000000000c7_1_2_LE07_014030_20030206,KMS2,110836,LE70140302003037EDC00,36,0.9938888351631202,0.9948010421668114,0.0
000000000000000000c8_1_1_LT05_015029_19850203,KMS20,110431,LT50150291985034XXX04,33,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19850713,KMS20,110431,LT50150291985194PAC00,193,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19850915,KMS20,110431,LT50150291985258PAC05,257,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19851017,KMS20,110431,LT50150291985290PAC04,289,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19851102,KMS20,110431,LT50150291985306XXX06,305,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19860206,KMS20,110431,LT50150291986037XXX01,36,0.9992916839633185,0.999494889383678,0.0
000000000000000000c8_1_1_LT05_015029_19860222,KMS20,110431,LT50150291986053PAC04,52,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19860513,KMS20,110431,LT50150291986133XXX04,132,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19860614,KMS20,110431,LT50150291986165XXX03,164,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19860630,KMS20,110431,LT50150291986181XXX02,180,0.0,0.0,0.3012839679632142
000000000000000000c8_1_1_LT05_015029_19860716,KMS20,110431,LT50150291986197XXX03,196,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19870225,KMS20,110431,LT50150291987056XXX02,55,0.9991784480506286,0.9998867825935496,2.6126411189071043E-5
000000000000000000c8_1_1_LT05_015029_19870329,KMS20,110431,LT50150291987088XXX02,87,0.33336435199590586,0.045800993954268815,0.0017417607459380695
000000000000000000c8_1_1_LT05_015029_19870414,KMS20,110431,LT50150291987104XXX02,103,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19870516,KMS20,110431,LT50150291987136XXX03,135,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19870617,KMS20,110431,LT50150291987168XXX07,167,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19870905,KMS20,110431,LT50150291987248XXX02,247,0.0,0.0,0.0031700045576072864
000000000000000000c8_1_1_LT05_015029_19880127,KMS20,110431,LT50150291988027XXX03,26,0.996954821629185,0.9937238554454698,0.0
000000000000000000c8_1_1_LT05_015029_19880228,KMS20,110431,LT50150291988059XXX03,58,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19880331,KMS20,110431,LT50150291988091PAC04,90,0.3091366240161197,0.018268021961112227,1.5095259798129937E-4
000000000000000000c8_1_1_LT05_015029_19880907,KMS20,110431,LT50150291988251XXX03,250,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19881126,KMS20,110431,LT50150291988331XXX02,330,0.0018956162784959322,0.0026881174178977544,0.0
000000000000000000c8_1_1_LT05_015029_19890129,KMS20,110431,LT50150291989029XXX02,28,0.9943799186597733,0.9852066453978326,0.0
000000000000000000c8_1_1_LT05_015029_19890419,KMS20,110431,LT50150291989109XXX02,108,0.008778474159527871,5.805869153126898E-6,0.0
000000000000000000c8_1_1_LT05_015029_19890724,KMS20,110431,LT50150291989205PAC03,204,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19890809,KMS20,110431,LT50150291989221XXX03,220,0.0,0.0,0.0773486917925331
000000000000000000c8_1_1_LT05_015029_19891028,KMS20,110431,LT50150291989301PAC00,300,0.0031990339033729216,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19891215,KMS20,110431,LT50150291989349XXX02,348,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19900116,KMS20,110431,LT50150291990016XXX03,15,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19900321,KMS20,110431,LT50150291990080PAC00,79,0.7890727736668998,0.006406776610475532,0.0
000000000000000000c8_1_1_LT05_015029_19900524,KMS20,110431,LT50150291990144PAC04,143,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19900711,KMS20,110431,LT50150291990192PAC04,191,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19900727,KMS20,110431,LT50150291990208PAC02,207,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19900828,KMS20,110431,LT50150291990240PAC04,239,0.0,0.0,0.09880137831333699
000000000000000000c8_1_1_LT05_015029_19901031,KMS20,110431,LT50150291990304PAC04,303,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19910103,KMS20,110431,LT50150291991003XXX03,2,0.33024074036443446,0.3053016294171778,0.0
000000000000000000c8_1_1_LT05_015029_19910308,KMS20,110431,LT50150291991067AAA03,66,0.9923159321758367,0.9962523114616566,0.0
000000000000000000c8_1_1_LT05_015029_19910425,KMS20,110431,LT50150291991115PAC04,114,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19910511,KMS20,110431,LT50150291991131PAC04,130,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19911205,KMS20,110431,LT50150291991339XXX02,338,0.9975552769032303,0.45854345021695786,0.6782067992533654
000000000000000000c8_1_1_LT05_015029_19920122,KMS20,110431,LT50150291992022XXX02,21,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19920427,KMS20,110431,LT50150291992118PAC00,117,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19920513,KMS20,110431,LT50150291992134XXX02,133,0.006184635485032942,0.0,0.04903927380188635
000000000000000000c8_1_1_LT05_015029_19920529,KMS20,110431,LT50150291992150PAC03,149,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19920614,KMS20,110431,LT50150291992166XXX03,165,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19920716,KMS20,110431,LT50150291992198PAC01,197,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19920902,KMS20,110431,LT50150291992246PAC00,245,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19920918,KMS20,110431,LT50150291992262XXX02,261,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19921004,KMS20,110431,LT50150291992278PAC03,277,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19930225,KMS20,110431,LT50150291993056XXX02,55,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19940212,KMS20,110431,LT50150291994043XXX02,42,1.0,1.0,2.6126411189071043E-5
000000000000000000c8_1_1_LT05_015029_19940503,KMS20,110431,LT50150291994123PAC03,122,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19940604,KMS20,110431,LT50150291994155PAC03,154,0.0,0.0,0.00863623036527626
000000000000000000c8_1_1_LT05_015029_19940620,KMS20,110431,LT50150291994171PAC04,170,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19940807,KMS20,110431,LT50150291994219XXX02,218,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19940823,KMS20,110431,LT50150291994235AAA02,234,0.0,0.0,0.023510867135587376
000000000000000000c8_1_1_LT05_015029_19941127,KMS20,110431,LT50150291994331XXX02,330,0.024346912293637644,0.01686604988983364,0.0
000000000000000000c8_1_1_LT05_015029_19941213,KMS20,110431,LT50150291994347XXX01,346,0.9972564399471655,0.6604357110853795,0.0022207449510710385
000000000000000000c8_1_1_LT05_015029_19950130,KMS20,110431,LT50150291995030XXX01,29,0.4074706889124337,0.22075877004040106,0.0026794086141680635
000000000000000000c8_1_1_LT05_015029_19950607,KMS20,110431,LT50150291995158PAC02,157,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19950623,KMS20,110431,LT50150291995174PAC02,173,0.0,0.0,0.3446102665184237
000000000000000000c8_1_1_LT05_015029_19950810,KMS20,110431,LT50150291995222PAC03,221,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19950911,KMS20,110431,LT50150291995254XXX03,253,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19951013,KMS20,110431,LT50150291995286XXX01,285,0.0016024198862630238,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19951130,KMS20,110431,LT50150291995334XXX01,333,1.0,0.27810188040785255,0.1575596770775578
000000000000000000c8_1_1_LT05_015029_19960101,KMS20,110431,LT50150291996001XXX01,0,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19960218,KMS20,110431,LT50150291996049AAA02,48,1.0,1.0,0.06114451098615593
000000000000000000c8_1_1_LT05_015029_19960406,KMS20,110431,LT50150291996097XXX01,96,0.8716583594355535,0.08006003268704337,0.0
000000000000000000c8_1_1_LT05_015029_19960524,KMS20,110431,LT50150291996145PAC02,144,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19960711,KMS20,110431,LT50150291996193PAC03,192,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19960828,KMS20,110431,LT50150291996241PAC02,240,,,1.0
000000000000000000c8_1_1_LT05_015029_19961015,KMS20,110431,LT50150291996289XXX02,288,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19961116,KMS20,110431,LT50150291996321XXX02,320,1.190203176391014E-4,4.6446953225015186E-5,0.0
000000000000000000c8_1_1_LT05_015029_19970220,KMS20,110431,LT50150291997051XXX01,50,0.9997184153460733,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19970511,KMS20,110431,LT50150291997131XXX02,130,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19970527,KMS20,110431,LT50150291997147PAC03,146,0.0,0.0,0.12246029511232907
000000000000000000c8_1_1_LT05_015029_19970628,KMS20,110431,LT50150291997179PAC02,178,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19970730,KMS20,110431,LT50150291997211PAC03,210,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19980122,KMS20,110431,LT50150291998022AAA01,21,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19980207,KMS20,110431,LT50150291998038XXX01,37,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_19980412,KMS20,110431,LT50150291998102PAC00,101,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19980428,KMS20,110431,LT50150291998118PAC03,117,0.0,0.0,0.49555125276141676
000000000000000000c8_1_1_LT05_015029_19980514,KMS20,110431,LT50150291998134PAC03,133,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19980802,KMS20,110431,LT50150291998214PAC04,213,0.0,0.0,0.07696550442842673
000000000000000000c8_1_1_LT05_015029_19980919,KMS20,110431,LT50150291998262XXX01,261,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19981005,KMS20,110431,LT50150291998278PAC02,277,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19990330,KMS20,110431,LT50150291999089XXX01,88,0.993067611112724,0.9956164542630708,2.6126411189071043E-5
000000000000000000c8_1_1_LT05_015029_19990415,KMS20,110431,LT50150291999105PAC02,104,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19990501,KMS20,110431,LT50150291999121PAC02,120,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19990517,KMS20,110431,LT50150291999137PAC03,136,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_19990720,KMS20,110431,LT50150291999201PAC00,200,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20000128,KMS20,110431,LT50150292000028XXX02,27,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20000229,KMS20,110431,LT50150292000060XXX02,59,0.30272962938234294,0.07599882721443109,0.0
000000000000000000c8_1_1_LT05_015029_20000401,KMS20,110431,LT50150292000092AAA01,91,,,1.0
000000000000000000c8_1_1_LT05_015029_20000503,KMS20,110431,LT50150292000124XXX03,123,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20000620,KMS20,110431,LT50150292000172XXX04,171,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20001213,KMS20,110431,LT50150292000348XXX02,347,0.09685641214703952,0.0428589260883828,0.0
000000000000000000c8_1_1_LT05_015029_20010303,KMS20,110431,LT50150292001062XXX02,61,1.0,0.9998519503365952,0.0
000000000000000000c8_1_1_LT05_015029_20010319,KMS20,110431,LT50150292001078XXX02,77,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20010404,KMS20,110431,LT50150292001094XXX02,93,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20010420,KMS20,110431,LT50150292001110XXX02,109,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20010506,KMS20,110431,LT50150292001126XXX02,125,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20010607,KMS20,110431,LT50150292001158XXX02,157,,,1.0
000000000000000000c8_1_1_LT05_015029_20020101,KMS20,110431,LT50150292002001LGS01,0,0.055852461253080785,0.04434522859158329,0.0
000000000000000000c8_1_1_LT05_015029_20020202,KMS20,110431,LT50150292002033LGS01,32,0.11116787960949731,0.09390122474809796,0.0
000000000000000000c8_1_1_LT05_015029_20020218,KMS20,110431,LT50150292002049LGS01,48,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20021203,KMS20,110431,LT50150292002337LGS01,336,0.07830085433364592,0.05477256959059919,0.0
000000000000000000c8_1_1_LT05_015029_20030410,KMS20,110431,LT50150292003100LGS01,99,0.9997184153460733,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20030629,KMS20,110431,LT50150292003180LGS03,179,0.0,0.0,0.210271163118797
000000000000000000c8_1_1_LT05_015029_20030715,KMS20,110431,LT50150292003196GNC02,195,0.0,0.0,0.021069499156697515
000000000000000000c8_1_1_LT05_015029_20030917,KMS20,110431,LT50150292003260GNC02,259,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20040123,KMS20,110431,LT50150292004023GNC02,22,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20040208,KMS20,110431,LT50150292004039GNC02,38,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20040311,KMS20,110431,LT50150292004071GNC02,70,0.9965048667698176,0.9983830654408543,0.0
000000000000000000c8_1_1_LT05_015029_20040412,KMS20,110431,LT50150292004103GNC02,102,0.689626522264572,0.008883750116203406,7.402483170236795E-4
000000000000000000c8_1_1_LT05_015029_20040514,KMS20,110431,LT50150292004135GNC02,134,0.0,1.0,0.8985859805677561
000000000000000000c8_1_1_LT05_015029_20040530,KMS20,110431,LT50150292004151GNC02,150,0.0,0.0,0.1991732442325948
000000000000000000c8_1_1_LT05_015029_20040615,KMS20,110431,LT50150292004167GNC02,166,0.0,0.0,0.001480496634047359
000000000000000000c8_1_1_LT05_015029_20040903,KMS20,110431,LT50150292004247GNC01,246,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20041005,KMS20,110431,LT50150292004279GNC01,278,,,1.0
000000000000000000c8_1_1_LT05_015029_20050125,KMS20,110431,LT50150292005025GNC01,24,1.0,1.0,0.0
000000000000000000c8_1_1_LT05_015029_20050330,KMS20,110431,LT50150292005089GNC01,88,0.981975679214118,0.9397757192746148,0.0
000000000000000000c8_1_1_LT05_015029_20050602,KMS20,110431,LT50150292005153GNC01,152,0.0,0.0,0.03933186057785818
000000000000000000c8_1_1_LT05_015029_20050906,KMS20,110431,LT50150292005249GNC01,248,0.0,0.0,0.0
000000000000000000c8_1_1_LT05_015029_20051125,KMS20,110431,LT50150292005329GNC01,328,0.4100396640974156,0.19542971387483465,0.0068393138623834854
